Text;Date;Time;Draft;Facebook;Twitter;LinkedIn;GBP;Instagram;Pinterest;TikTok;YouTube;Threads;Bluesky;Picture Url 1;Picture Url 2;Shortener;Instagram Post Type;Facebook Post Type;First Comment Text
"„Muss ich das Profil wirklich selbst pflegen?“

Ja – die Angaben, die nur Sie kennen. Ansprechpartner, Zeiten, Leistungen. Das dauert Minuten, nicht Stunden.

Nein – die Prüfung Ihrer Identität. Die macht ein Unabhängiger. Genau so soll es sein.";2026-09-28;10:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Begriff des Tages: Rechnungsprüfung.

Bevor Ihr Kunde zahlt, vergleicht seine Buchhaltung: Firmierung, Anschrift, Registernummer, USt-IdNr. auf der Rechnung gegen die Stammdaten.

Eine Abweichung = eine Rückfrage = eine Woche später Geld. Konsistente, geprüfte Angaben sind Liquidität.";2026-09-28;12:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"„Wir sind umgezogen – das steht doch im Register.“

Das Register wissen Ihre Kunden nicht auswendig. Die schauen auf die Website, in den Kartendienst, ins Branchenbuch. Dort steht die alte Adresse noch Monate.

Der Registereintrag ist Pflicht. Die eine Adresse, auf die alles verweist, ist Kür – und der Teil, der Kunden ankommen lässt.";2026-09-28;13:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Firmenumzug in drei Etappen:

Woche 1 – Kisten packen. Niemand denkt an Einträge.
Woche 4 – Erste Kunden stehen vor dem alten Büro.
Woche 12 – Der Kartendienst zeigt immer noch die alte Adresse.

Die Etappe, die fehlt: Tag 1 – neue Anschrift mit Gültig-ab-Datum an einer Adresse veröffentlichen.";2026-09-28;15:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Was neue Kolleg:innen am Empfang über Unternehmensdaten wissen sollten:

– Wie lautet unsere Firmierung exakt?
– Welche Nummer geben wir raus?
– Wer ist wofür zuständig?
– Wo steht das alles verbindlich?

Die vierte Frage macht die ersten drei einfach: an einer Adresse, mit Datum.";2026-09-28;16:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Drei Stufen eines Profils auf MainProfil:

1. Unbestätigt – aus öffentlichen Registerdaten angelegt, sichtbar gekennzeichnet.
2. Übernommen – der Inhaber hat es kostenlos übernommen und ergänzt.
3. Verifiziert – ein Unabhängiger hat Identität und Registerdaten geprüft.

Jede Stufe ist ehrlich beschriftet. Wer wo steht, sieht jeder – auch der Einkauf.

https://mainprofil.com/th/uebernehmen";2026-09-28;18:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Heizsaison. In den nächsten Wochen klingelt bei Heizungsbauern das Telefon.

Drei Angaben, die jetzt stimmen müssen: Notdienst-Zeiten mit Gültig-ab, Einsatzgebiet, Ansprechpartner in der Disposition.

Einmal eintragen, mit Datum. Statt fünf Portale mit fünf Ständen.";2026-09-28;19:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Vom Flyer zum Auftrag sind es drei Sprünge:

Flyer → Suche.
Suche → Anruf.
Anruf → Termin.

Bei jedem Sprung gehen Angaben verloren, wenn sie nicht übereinstimmen. Eine Adresse, die auf allen drei Stationen dieselbe ist, verliert nichts.";2026-09-28;21:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Der teuerste Fehler ist nicht die falsche Angabe. Es ist die Änderung, die niemand bemerkt hat.

Die Nummer, die seit März ins Leere läuft. Der Ansprechpartner, der seit Juni nicht mehr da ist.

Ein Datum an jeder Angabe macht Unbemerktes sichtbar – zuerst für Sie selbst.";2026-09-29;08:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Welche drei Angaben zeigen Sie einem neuen Kunden zuerst?

Die meisten sagen: Leistungen, Referenzen, Preise.

Der Kunde will zuerst wissen: Gibt es euch wirklich, wer ist zuständig, ist das aktuell. Erst dann interessiert ihn, was Sie können.";2026-09-29;09:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Begriff des Tages: Lieferantenstammdaten.

Der Datensatz, mit dem ein Kunde Sie in seinem System anlegt – einmal erfasst, jahrelang nicht angefasst.

Ändert sich bei Ihnen etwas, weicht Ihre Rechnung von den Stammdaten ab. Eine öffentliche, datierte Quelle gibt dem Einkauf etwas, gegen das er abgleichen kann.";2026-09-29;11:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Auf jedes Angebot gehören:

Firmierung wie im Register.
Registergericht und -nummer.
Sitz.
USt-IdNr.
Ansprechpartner mit Funktion.

Und eine Adresse, an der der Kunde das alles mit Datum nachprüfen kann. Dann ist das Angebot nicht nur gut, sondern auch prüfbar.

https://mainprofil.com/th";2026-09-29;12:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"„Wenn jemand unsere Registernummer braucht, kann er ja fragen.“

Kann er. Tut er meist nicht. Er nimmt den Anbieter, bei dem er nicht fragen muss.

„Auf Anfrage“ ist eine Hürde. Nicht hoch – aber hoch genug.";2026-09-29;14:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Eine Firma, fünf Telefonnummern im Netz:

Die Festnetznummer von 2015. Die Handynummer des Ex-Geschäftsführers. Die Nummer der alten Filiale. Eine Fax-Nummer. Und die richtige.

Der Kunde wählt eine. Statistisch die falsche.";2026-09-29;15:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Fünf Gründe, warum Angebote an der Firmierung scheitern:

1. Rechtsform fehlt oder ist falsch
2. Schreibweise weicht vom Register ab
3. Alte Firmierung im Briefkopf
4. Marke statt Firma genannt
5. Verschiedene Namen auf Angebot, Website, Rechnung

Alle fünf sind vermeidbar – mit einer Quelle, aus der alle abschreiben.";2026-09-29;17:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Referenzen und Nachweise im Profil:

So nicht: „Über 500 zufriedene Kunden“ ohne Beleg.
So nicht: Logos von Firmen, die nie zugestimmt haben.

So ja: konkrete, freigegebene Referenzen – und daneben klar getrennt, was ein Unabhängiger geprüft hat und was Selbstauskunft ist.";2026-09-29;18:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Ab 1. Oktober gelten in vielen Gasthäusern die Winterzeiten. Terrasse zu, Küche früher aus, montags Ruhetag.

An der Tür steht das schnell. Online zeigt die Karte noch die Sommerzeiten.

Zeiten einmal eintragen, mit Gültig-ab-Datum. Alle anderen Stellen verweisen darauf.";2026-09-29;20:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Drei Prüfquellen hat der Einkauf:

Die Auskunftei – zeigt Bonität, kostet Geld.
Das Registerportal – zeigt Registerdaten, nicht mehr.
Das Unternehmensprofil – zeigt Identität, Ansprechpartner, Aktualität, mit Datum.

Erst alle drei zusammen ergeben ein Bild. Das dritte ist das einzige, das Sie selbst in der Hand haben.";2026-09-29;21:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Letzter Tag im Q3. Kurze Frage:

Was hat sich in den letzten drei Monaten bei Ihnen geändert – im Team, bei Standorten, bei Zeiten, in der Vertretung?

Und wo steht das schon?";2026-09-30;07:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Nachvollziehbar schlägt hübsch.

Eine schöne Website ohne Registernummer verliert gegen eine nüchterne Seite mit Datum und Prüfvermerk – bei jedem, der etwas entscheiden muss.

Design gewinnt Aufmerksamkeit. Nachvollziehbarkeit gewinnt Aufträge.";2026-09-30;09:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Begriff des Tages: Unternehmensgegenstand.

Der im Register eingetragene Zweck des Unternehmens – oft in einem Satz von 1998.

Banken und Behörden lesen ihn. Kunden lesen Ihre tatsächlichen Leistungen. Beides sollte an einer Adresse stehen – und zueinander passen.";2026-09-30;10:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Tipp fürs Q4: Legen Sie einen festen Termin fest. Monatserster, 5 Minuten.

Profil öffnen, Angaben durchsehen, bestätigen.

Wer Sie im Oktober prüft, sieht „bestätigt am 1. Oktober“. Das ist der Unterschied zwischen „irgendwann eingetragen“ und „gilt heute“.";2026-09-30;12:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Was öffentliche Registerdaten über ein Unternehmen sagen: Firmierung, Sitz, Rechtsform, Vertretung.

Was sie nicht sagen: wer ans Telefon geht, was das Unternehmen heute leistet, wann es geöffnet hat.

Genau deshalb tragen die aus Registerdaten angelegten Profile auf MainProfil den Hinweis „Noch nicht vom Inhaber bestätigt“. Der Inhaber ergänzt kostenlos, was fehlt – oder lässt korrigieren bzw. entfernen.

https://mainprofil.com/th/uebernehmen";2026-09-30;13:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"„Erst wenn alles perfekt ist, geht das Profil online.“

Dann geht es nie online.

Besser: die vier Kernangaben heute – Firmierung, Sitz, Vertretung, Kontakt – mit Datum. Der Rest wächst. Ein unvollständiges Profil mit Datum ist mehr wert als ein perfektes, das es nicht gibt.";2026-09-30;15:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Ein Kunde ruft an: „Ich möchte mit Herrn Schulz sprechen, er steht bei Ihnen als Ansprechpartner.“

Herr Schulz ist seit acht Monaten beim Wettbewerber.

Niemand hat es böse gemeint. Nur hat niemand die eine Stelle gepflegt, von der alle abschreiben.";2026-09-30;16:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Vier Dinge, die sich in einem Quartal ändern – ohne dass es jemand einträgt:

Personal: Ansprechpartner gewechselt?
Standort: Umzug, Eröffnung, Schließung?
Register: Vertretung, Prokura, Rechtsform?
Zeiten: Saison, Feiertage, Kernzeiten?

Morgen beginnt Q4. Ein guter Tag für vier Blicke.";2026-09-30;18:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Verbände und Vereine nach der Herbstversammlung:

Neue Vorsitzende, neue Kassenwartin – und drei Wochen, bis das irgendwo online steht.

Drei Wochen, in denen Mitglieder, Sponsoren und Behörden die Falschen anrufen. Eine Adresse, am Wahlabend aktualisiert, mit Datum: erledigt.";2026-09-30;19:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Q4 beginnt morgen.

Budgetgespräche, Lieferantenprüfungen, Jahresabschlüsse – überall werden Unternehmensdaten abgefragt.

Ein Profil, das heute ein frisches Datum bekommt, geht durch den Jahreswechsel, ohne dass jemand nachfragen muss.";2026-09-30;21:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"1. Oktober. Neuer Monat, neues Datum.

Profil öffnen, durchsehen, bestätigen. Eine Minute.

Jede Angabe trägt jetzt „bestätigt am 1. Oktober“. Am 1. November erinnern wir Sie wieder.

https://mainprofil.com/th";2026-10-01;08:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Geprüft werden nicht Ihre Websites. Geprüft werden Ihre Widersprüche.

Wer Sie prüft, legt Quellen nebeneinander: Register, Impressum, Rechnung, Profil. Stimmt alles überein, ist er in Minuten fertig.

Interessant wird es bei der ersten Abweichung. Und teuer.";2026-10-01;09:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Wer fragt Sie am häufigsten nach aktuellen Firmendaten?

A – Kunden vor dem ersten Auftrag
B – Bank oder Steuerberater
C – Lieferanten und Einkauf
D – Behörden, Kammern, Verbände

Egal, wer: Alle wollen dieselben Angaben, mit Datum.";2026-10-01;11:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Begriff des Tages: Gültig-ab-Datum.

Nicht „geändert am“, sondern „gilt ab“. Winterzeiten ab 1. Oktober. Neue Geschäftsführung ab 1. Januar. Neue Anschrift ab dem 15.

Wer das Datum vorab veröffentlicht, muss am Stichtag nichts mehr erklären.";2026-10-01;12:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"„Am Gründungstag gibt es noch nichts zu veröffentlichen.“

Doch: Firmierung, Sitz, wer vertreten darf, wer erreichbar ist. Vier Angaben, die am ersten Tag feststehen – und die Bank, Lieferanten und erste Kunden zuerst abfragen.

Wer sie sofort an eine dauerhafte Adresse stellt, hat später nichts einzusammeln.";2026-10-01;14:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Lieferantenfreigabe, drei Schritte, die oft zu einem verschmelzen:

1. Identität – existiert das Unternehmen so? Sollte ein Unabhängiger bestätigen.
2. Angaben – Leistungen, Standorte, Ansprechpartner. Selbstauskunft, darf sie sein.
3. Prüfdatum – wann wurde was zuletzt bestätigt?

Schritt 3 fehlt am häufigsten. Ohne ihn weiß in sechs Monaten niemand, ob Schritt 1 und 2 noch gelten.";2026-10-01;15:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Fünf Irrtümer über Profile, die man nicht selbst angelegt hat:

1. „Das ist illegal.“ – Registerdaten sind öffentlich.
2. „Das hat jemand geprüft.“ – Nein, das steht dran.
3. „Das kann ich nicht ändern.“ – Doch, kostenlos.
4. „Das muss ich behalten.“ – Nein, entfernen lassen geht.
5. „Das eilt.“ – Nein. Kein Druck, keine Frist.";2026-10-01;17:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Saisonbetrieb vor der Winterpause:

So nicht: Zettel an die Tür, online bleibt alles wie im Juli.
So nicht: Profil einfach „schließen“.

So ja: „Winterpause bis …“ mit Datum, Kontakt für Gutscheine und Anfragen bleibt sichtbar, Wiedereröffnung steht Wochen vorher da.";2026-10-01;18:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"An den Einkauf: Wie erfahren Sie, wenn ein Lieferant die Geschäftsführung wechselt, umzieht oder die Bankverbindung ändert?

Meist: durch eine Rechnung, die nicht mehr zu den Stammdaten passt.

Eine öffentliche Adresse mit Datum je Angabe wäre die Quelle, die Sie einmal im Quartal abgleichen könnten.";2026-10-01;20:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Vier Wege, eine Änderung mitzuteilen:

Rundmail – erreicht die, die Sie kennen.
Website-Hinweis – verschwindet nach zwei Wochen.
Register – zeigt nur Registerpflichtiges.
Datiertes Profil – zeigt Geändertes und Unverändertes, für jeden.

Nur der vierte Weg erreicht auch Partner, die Sie noch nicht kennen.";2026-10-01;21:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Wer sagt Ihnen eigentlich Bescheid, wenn Ihre Angaben irgendwo falsch stehen?

Der Kunde? Der ruft den nächsten Betrieb an.
Das Portal? Das ändert von sich aus nichts.

Bleiben Sie. Und Sie können nur pflegen, was Sie im Blick haben – eine Adresse statt sieben.";2026-10-02;07:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Betriebsübergabe ist für alle anderen vor allem ein Datum.

Ab wann vertritt die Nachfolgerin den Betrieb? Wer unterschreibt Angebote? Wen ruft der Stammkunde an, der seit 20 Jahren „den Chef“ verlangt?

Ab Tag 1 an eine dauerhafte Adresse: neuer Inhaber, Funktion, Gültig-ab.";2026-10-02;09:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Begriff des Tages: Konsistenz.

Dieselbe Firmierung auf Rechnung, Website, Angebot und Profil. Dieselbe Anschrift. Dieselbe Nummer.

Klingt banal. Ist der häufigste Grund, warum Prüfungen länger dauern als nötig.";2026-10-02;10:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Ihr Betrieb hat vermutlich schon ein Profil auf MainProfil – aus öffentlichen Registerdaten (OpenCorporates / offeneregister.de), gekennzeichnet als „Noch nicht vom Inhaber bestätigt“.

Firmierung und Registernummer stehen da. Einsatzgebiet, Notdienst-Nummer, Ansprechpartner kennen nur Sie.

Kostenlos übernehmen, ohne Kreditkarte. Oder korrigieren bzw. entfernen lassen – auch ohne Konto.

https://mainprofil.com/th/uebernehmen";2026-10-02;12:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Welche Nummern gehören ins öffentliche Profil?

Ja: Registernummer mit Gericht, USt-IdNr., zentrale Rufnummer, Notdienst, Datum der letzten Bestätigung.

Nein: Steuernummer, IBAN, private Handynummer, die Faxnummer von 2009.

Öffentlich gehört, was Vertrauen schafft – nicht, was Missbrauch erleichtert.";2026-10-02;13:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"„Die Bank kennt uns doch seit Jahren.“

Ihr Berater vielleicht. Die Prüfung dahinter nicht. Sie stellt jedes Mal dieselben vier Fragen: Wer, wo, seit wann, wer darf?

Wer die Antworten datiert an einer Adresse vorhält, macht aus einer Prüfung einen Abgleich.";2026-10-02;15:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Morgen ist Feiertag. Heute Abend suchen Leute:

„Hat der Bäcker morgen auf?“
„Ist der Notdienst besetzt?“
„Wann öffnet die Praxis wieder?“

Wer das mit Datum an einer Adresse stehen hat, arbeitet morgen nicht – wird aber gefunden.";2026-10-02;16:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Winterpause im Profil, drei Stationen:

Mitte Oktober – letzter Öffnungstag, Zeiten auf „Winterpause bis …“, mit Datum.
November bis Februar – geschlossen, aber erreichbar: Kontakt für Gutscheine und Anfragen.
März – Wiedereröffnung, Termin steht Wochen vorher da.

Eine Adresse hat keine Saison.";2026-10-02;18:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"An SHK-Betriebe: „Büro“ ist kein Ansprechpartner.

Wer nimmt Aufträge an? Wer disponiert? Wer fährt raus? Name und Funktion – nicht nur eine Sammelnummer.

In der Heizsaison entscheidet das darüber, ob der Kunde wartet oder weiterwählt.";2026-10-02;19:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Tag 1.

Ab dem ersten Tag steht die Nachfolge im Profil: neuer Inhaber, Funktion, Gültig-ab-Datum.

Die Firmierung bleibt oft dieselbe, die Registerdaten ändern sich – und die Verifizierung bestätigt, dass beides zusammenpasst. Kunden, Lieferanten und Bank müssen nicht raten.";2026-10-02;21:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Ein Feiertag ist der ehrlichste Test für Ihre Unternehmensangaben.

Heute ruft niemand an, um etwas nachzufragen. Es gibt nur das, was irgendwo steht.

Wenn daraus hervorgeht, dass Sie heute geschlossen haben, ab wann Sie wieder da sind und wer im Notfall erreichbar ist, dann funktionieren Ihre Angaben. Wenn nicht, funktionieren sie werktags auch nur, weil jemand ans Telefon geht.";2026-10-03;08:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Schreiben Sie nie „geschlossen“ ohne Zeitraum.

„Geschlossen“ allein liest sich wie ein Dauerzustand. Wer das findet, weiß nicht, ob Sie heute zu haben oder seit einem halben Jahr.

„Heute geschlossen, ab Montag wieder ab 8 Uhr“ ist derselbe Aufwand und eine völlig andere Information. Ein Datum daneben, fertig.";2026-10-03;09:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Eine Frage, die man ungern stellt: Wie alt ist die älteste Angabe, die über Ihr Unternehmen im Netz steht?

Nicht die neueste. Die älteste. Ein Eintrag von 2016, ein PDF aus einem Messekatalog, ein Portal, bei dem niemand mehr das Passwort hat.

Die älteste Angabe bestimmt oft, was jemand über Sie glaubt.";2026-10-03;11:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Begriff: ladungsfähige Anschrift.

Das ist die Adresse, unter der Sie tatsächlich erreichbar sind und Post rechtswirksam zugestellt werden kann. Ein Postfach reicht dafür nicht.

Sie ist nicht automatisch Ihre Lieferadresse, Ihre Rechnungsanschrift oder der Sitz laut Register. In der Praxis fallen diese vier häufiger auseinander, als die Formulare vorsehen.";2026-10-03;12:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Für Gastronomie ist ein Feiertag kein freier Tag, sondern ein Ausflugstag.

Drei Angaben entscheiden heute, ob jemand kommt: wie lange die Küche offen ist, ob es Parkplätze gibt und ob Hund und Kinderwagen mitdürfen.

Das sind keine großen Fragen. Aber unbeantwortet fährt man weiter – nicht aus Ärger, sondern weil die nächste Option schneller zu klären ist.";2026-10-03;14:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"info@, buero@, kontakt@, anfrage@, dazu Kontaktformular, Nachrichten auf Social Media und die private Nummer vom Chef.

Sieben Wege hinein. Drei davon liest zuverlässig niemand.

Das Problem ist nicht die Menge, sondern die fehlende Zuordnung: Wohin schreibt man wegen eines Angebots, wohin wegen einer Rechnung, wohin im Notfall?";2026-10-03;15:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Samstagabend, 19 Uhr, die Heizung fällt aus.

Der Betrieb, den man seit Jahren hat, steht mit Festnetznummer im Netz. Niemand geht ran. Eine Notdienstnummer findet sich nirgends, auch kein Hinweis, ob es überhaupt einen gibt.

Am Montag ruft der Kunde nicht an, um sich zu beschweren. Er hat bereits jemand anderen.";2026-10-03;17:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Mythos: Geschäftlich wird nur werktags gesucht.

Tatsächlich passiert ein großer Teil der stillen Prüfung am Wochenende. Der Einkäufer bereitet sonntagabends die Montagsrunde vor. Die Geschäftsführerin sieht sich einen neuen Anbieter in Ruhe an.

In diesen Momenten gibt es keine Rückfrage. Es gibt nur, was da steht.";2026-10-03;18:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Sonderzeiten, kurz sortiert.

Nicht so: „Wir haben geänderte Zeiten, bitte anrufen.“ Das verlagert die Arbeit auf den, der etwas von Ihnen will.

So: konkreter Tag, konkrete Zeit, Gültig-ab und Gültig-bis. Und vor dem Ereignis veröffentlicht, nicht danach. Eine Sonderzeit, die man erst im Nachhinein findet, war keine Information.";2026-10-03;20:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Fünf Minuten am Sonntagabend reichen für die ganze Woche.

Stimmen die Zeiten? Ist der Ansprechpartner, der dort steht, diese Woche überhaupt da? Gibt es eine Änderung von Freitag, die noch nirgends steht? Sind Sondertermine eingetragen?

Nichts davon ist Aufwand. Der Punkt ist die Regelmäßigkeit: Was wöchentlich angesehen wird, veraltet nicht.

https://mainprofil.com/th";2026-10-03;21:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Sonntagsfrage: Was wüsste jemand nach zwei Minuten über Ihr Unternehmen, wenn er nur suchen darf und nicht fragen?

Nicht, was Sie erzählen würden. Was er findet.

Meistens ist die Lücke nicht das Große, sondern das Banale: wer zuständig ist, wann das zuletzt stimmte, welche von zwei Adressen gilt.";2026-10-04;09:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Ein Profil ist kein Auftritt, sondern eine Auskunft.

Ein Auftritt will gefallen. Er darf gestalten, betonen, weglassen.

Eine Auskunft muss stimmen – und dazusagen, wann sie zuletzt geprüft wurde. Sonst ist sie nur eine Behauptung mit besserem Layout.

Deshalb sieht ein gutes Profil eher aus wie ein Nachschlagewerk als wie eine Kampagne.";2026-10-04;10:15:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Begriff: vollständige Lieferantenakte.

In vielen Häusern gilt eine Akte als vollständig, sobald alle Pflichtfelder gefüllt sind. Das beschreibt den Zustand der Maske, nicht der Information.

Vollständig ist sie, wenn vier Dinge belegt sind: Identität, Vertretung, die drei Anschriften getrennt und der Stand jeder einzelnen Angabe. Das letzte Feld fehlt am häufigsten.";2026-10-04;11:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
